IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
150106001,ASSAULT,"FIREARM, DISCHARGING AT OCCUPIED BLDG, VEHICLE, OR AIRCRAFT",Tuesday,5/20/2014,23:15,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.4330753,37.7268546,"(37.726854596498, -122.43307534135)"
150052880,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,5/21/2014,21:45,SOUTHERN,NONE,ANNIE ST / JESSIE ST,-122.4018289,37.78727065,"(37.787270652183, -122.401828910737)"
150106528,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,5/22/2014,5:55,BAYVIEW,NONE,6200 Block of 3RD ST,-122.3959896,37.72131314,"(37.721313139839, -122.395989596412)"
150007089,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,5/23/2014,12:40,BAYVIEW,"ARREST, CITED",200 Block of CAMERON WY,-122.3888088,37.71985742,"(37.7198574230894, -122.38880879144)"
150007120,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,5/24/2014,0:30,MISSION,NONE,3400 Block of 19TH ST,-122.4196065,37.76015608,"(37.7601560806744, -122.419606505703)"
150007192,NON-CRIMINAL,AIDED CASE,Saturday,5/25/2014,12:51,TARAVAL,NONE,19TH AV / ULLOA ST,-122.4755394,37.74118712,"(37.7411871223913, -122.475539360283)"
150007380,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,5/26/2014,14:00,BAYVIEW,"ARREST, BOOKED",1600 Block of QUESADA AV,-122.3904785,37.73272088,"(37.7327208838049, -122.390478529234)"
140259488,ASSAULT,BATTERY,Friday,5/27/2014,8:27,BAYVIEW,NONE,700 Block of JERROLD AV,-122.3734562,37.72967967,"(37.7296796672727, -122.373456171525)"
150054068,NON-CRIMINAL,CASE CLOSURE,Sunday,5/28/2014,9:55,RICHMOND,NONE,500 Block of 29TH AV,-122.4890123,37.77890966,"(37.7789096578094, -122.489012271756)"
150107883,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,5/29/2014,14:03,INGLESIDE,"ARREST, BOOKED",1200 Block of GENEVA AV,-122.4358316,37.71393631,"(37.7139363117368, -122.435831640861)"
140268360,ASSAULT,BATTERY,Monday,5/30/2014,6:30,PARK,NONE,0 Block of CASTRO ST,-122.4356374,37.76816943,"(37.7681694346175, -122.435637436721)"
146061097,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,5/31/2014,12:00,NORTHERN,NONE,300 Block of FELL ST,-122.4235819,37.77590427,"(37.7759042673828, -122.423581857437)"
140275882,TRESPASS,TRESPASSING,Thursday,6/1/2014,0:09,SOUTHERN,NONE,0 Block of 6TH ST,-122.4095043,37.78152627,"(37.781526271747, -122.40950430935)"
150015753,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,6/2/2014,18:00,PARK,NONE,2000 Block of HAYES ST,-122.4501547,37.77336401,"(37.7733640067071, -122.450154692736)"
140281782,DISORDERLY CONDUCT,DISTURBING THE PEACE,Friday,6/3/2014,21:00,INGLESIDE,NONE,200 Block of BEMIS ST,-122.4319796,37.73625264,"(37.7362526375445, -122.431979574441)"
150113783,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,6/4/2014,17:00,INGLESIDE,NONE,1100 Block of NAPLES ST,-122.4370038,37.7129344,"(37.7129344044148, -122.43700378683)"
150016074,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Tuesday,6/5/2014,8:40,SOUTHERN,NONE,STEVENSON ST / 8TH ST,-122.4052387,37.7852653,"(37.7852653024671, -122.405238699988)"
150016096,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,6/6/2014,10:38,MISSION,NONE,2200 Block of MARKET ST,-122.432198,37.76511073,"(37.7651107322703, -122.432198022433)"
140268730,VEHICLE THEFT,STOLEN TRUCK,Monday,6/7/2014,16:30,PARK,NONE,500 Block of LYON ST,-122.4429724,37.77577836,"(37.7757783597295, -122.442972406311)"
140341831,ASSAULT,BATTERY,Friday,6/8/2014,2:06,SOUTHERN,NONE,1200 Block of HARRISON ST,-122.4090657,37.77324809,"(37.773248092065, -122.409065690706)"
140351482,ASSAULT,BATTERY,Monday,6/9/2014,11:42,CENTRAL,NONE,500 Block of GREEN ST,-122.407945,37.79968674,"(37.7996867434054, -122.407945033235)"
140376822,ASSAULT,BATTERY,Tuesday,6/10/2014,23:40,SOUTHERN,NONE,0 Block of 3RD ST,-122.4027395,37.78688003,"(37.7868800278713, -122.40273950835)"
140321021,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,6/11/2014,20:00,MISSION,NONE,600 Block of DOLORES ST,-122.4260366,37.7594198,"(37.759419804663, -122.426036566526)"
150016278,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,6/12/2014,11:45,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.4072441,37.78656476,"(37.7865647607685, -122.407244087032)"
150065849,NON-CRIMINAL,FOUND PROPERTY,Thursday,6/13/2014,2:00,MISSION,NONE,21ST ST / MISSION ST,-122.4189042,37.75703611,"(37.7570361132269, -122.418904204517)"
150124235,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,6/14/2014,23:56,INGLESIDE,"ARREST, BOOKED",0 Block of NORTON ST,-122.4357091,37.72505147,"(37.7250514707571, -122.435709128534)"
140516915,RUNAWAY,RUNAWAY,Saturday,6/15/2014,7:50,SOUTHERN,LOCATED,0 Block of MOSS ST,-122.4079992,37.77782417,"(37.7778241673064, -122.407999186749)"
140356686,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,6/16/2014,16:00,CENTRAL,NONE,400 Block of LOMBARD ST,-122.4089735,37.80338706,"(37.8033870553777, -122.408973544798)"
140395004,NON-CRIMINAL,LOST PROPERTY,Saturday,6/17/2014,16:30,TARAVAL,NONE,0 Block of ZOO RD,-122.500837,37.73085808,"(37.7308580846494, -122.500837040524)"
140400421,NON-CRIMINAL,FOUND PROPERTY,Tuesday,6/18/2014,7:30,INGLESIDE,NONE,0 Block of SGTJOHNVYOUNG LN,-122.4447071,37.72493073,"(37.7249307267936, -122.444707063455)"
140433773,NON-CRIMINAL,LOST PROPERTY,Thursday,6/19/2014,15:00,TARAVAL,NONE,0 Block of ZOO RD,-122.500837,37.73085808,"(37.7308580846494, -122.500837040524)"
150016488,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Tuesday,6/20/2014,13:53,MISSION,"ARREST, BOOKED",18TH ST / CASTRO ST,-122.4350029,37.76088781,"(37.7608878061194, -122.435002864298)"
146104415,NON-CRIMINAL,LOST PROPERTY,Friday,6/21/2014,12:30,MISSION,NONE,500 Block of DOLORES ST,-122.4261533,37.76061868,"(37.7606186794333, -122.426153349478)"
120866473,ASSAULT,STALKING,Sunday,6/22/2014,14:15,CENTRAL,NONE,500 Block of CALIFORNIA ST,-122.403305,37.7927276,"(37.7927275994659, -122.403304975767)"
150133468,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,6/23/2014,23:00,MISSION,NONE,18TH ST / CHURCH ST,-122.4283554,37.76125771,"(37.7612577113414, -122.428355366652)"
140483336,SUSPICIOUS OCC,SUSPICIOUS PERSON,Friday,6/24/2014,14:00,SOUTHERN,NONE,0 Block of 6TH ST,-122.4095043,37.78152627,"(37.781526271747, -122.40950430935)"
140478315,NON-CRIMINAL,FOUND PROPERTY,Sunday,6/25/2014,17:00,PARK,NONE,1000 Block of FULTON ST,-122.4340461,37.77732928,"(37.777329275022, -122.434046062672)"
140471676,FRAUD,"FORGERY, CREDIT CARD",Friday,6/26/2014,15:00,MISSION,NONE,300 Block of CAPP ST,-122.4182622,37.7610818,"(37.7610817998691, -122.418262236032)"
140496260,NON-CRIMINAL,LOST PROPERTY,Sunday,6/27/2014,9:00,CENTRAL,NONE,700 Block of PACIFIC AV,-122.4080147,37.79669972,"(37.796699717573, -122.408014703843)"
140489657,ASSAULT,BATTERY,Thursday,6/28/2014,23:55,MISSION,NONE,4100 Block of 18TH ST,-122.435563,37.76080106,"(37.760801062884, -122.435563016294)"
140498589,ASSAULT,BATTERY,Monday,6/29/2014,12:14,SOUTHERN,NONE,0 Block of 6TH ST,-122.4090112,37.78113406,"(37.7811340568243, -122.409011206639)"
150016767,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,6/30/2014,14:50,RICHMOND,NONE,6100 Block of GEARY BL,-122.4852907,37.78018867,"(37.7801886709059, -122.485290737594)"
150017135,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,7/1/2014,12:00,BAYVIEW,NONE,400 Block of PENINSULA AV,-122.3995289,37.71018586,"(37.7101858573835, -122.399528894392)"
140508990,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,7/2/2014,1:30,SOUTHERN,NONE,500 Block of 4TH ST,-122.3978496,37.77931171,"(37.7793117074346, -122.39784956123)"
140492042,LARCENY/THEFT,GRAND THEFT BICYCLE,Friday,7/3/2014,16:10,CENTRAL,NONE,0 Block of GREEN ST,-122.3996445,37.80062821,"(37.8006282075655, -122.399644533451)"
140518143,ARSON,ARSON,Sunday,7/4/2014,17:59,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)"
150140576,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Sunday,7/5/2014,11:00,TENDERLOIN,NONE,0 Block of OFARRELL ST,-122.4058954,37.78673422,"(37.7867342184983, -122.405895369887)"
140473268,VEHICLE THEFT,STOLEN TRUCK,Sunday,7/6/2014,20:33,MISSION,NONE,500 Block of UTAH ST,-122.4061736,37.76261736,"(37.7626173568918, -122.406173615078)"
140533129,ASSAULT,BATTERY,Friday,7/7/2014,16:20,PARK,NONE,700 Block of HAIGHT ST,-122.4345586,37.77152765,"(37.7715276473111, -122.434558622936)"
140541188,ASSAULT,BATTERY,Sunday,7/8/2014,22:45,SOUTHERN,NONE,300 Block of 5TH ST,-122.4021427,37.77919334,"(37.7791933366389, -122.402142725311)"
150017389,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,7/9/2014,15:17,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)"
140541809,ASSAULT,BATTERY,Sunday,7/10/2014,9:00,MISSION,NONE,100 Block of CAPP ST,-122.4185499,37.76428371,"(37.7642837095036, -122.418549940195)"
146126180,NON-CRIMINAL,LOST PROPERTY,Friday,7/11/2014,8:30,SOUTHERN,NONE,1400 Block of MARKET ST,-122.4184806,37.77589845,"(37.775898446204, -122.418480564808)"
140541780,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,7/12/2014,23:30,INGLESIDE,NONE,1100 Block of BRUSSELS ST,-122.4017818,37.71812308,"(37.7181230772926, -122.401781763938)"
140567504,ASSAULT,CHILD ABUSE (PHYSICAL),Tuesday,7/13/2014,7:30,SOUTHERN,NONE,700 Block of MINNA ST,-122.4133611,37.77636281,"(37.77636280535, -122.413361136168)"
140574907,VEHICLE THEFT,STOLEN TRUCK,Thursday,7/14/2014,22:30,TARAVAL,NONE,2100 Block of 46TH AV,-122.5048798,37.74642066,"(37.746420663542, -122.504879825418)"
140578056,NON-CRIMINAL,LOST PROPERTY,Sunday,7/15/2014,14:00,SOUTHERN,NONE,1200 Block of MISSION ST,-122.4135835,37.77704362,"(37.7770436202636, -122.413583483648)"
150084968,ASSAULT,BATTERY,Wednesday,7/16/2014,9:40,PARK,NONE,1000 Block of 14TH ST,-122.4360766,37.76724463,"(37.7672446280514, -122.436076649741)"
150153870,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,7/17/2014,15:16,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,"(37.7564864109309, -122.406539115148)"
140573705,ASSAULT,BATTERY,Thursday,7/18/2014,17:30,SOUTHERN,NONE,1200 Block of MISSION ST,-122.4135835,37.77704362,"(37.7770436202636, -122.413583483648)"
140583180,RUNAWAY,RUNAWAY,Monday,7/19/2014,3:08,PARK,NONE,1200 Block of PAGE ST,-122.4413937,37.77172731,"(37.7717273141771, -122.441393701114)"
146136816,NON-CRIMINAL,LOST PROPERTY,Sunday,7/20/2014,10:00,CENTRAL,NONE,400 Block of BAY ST,-122.4144279,37.80546162,"(37.8054616189682, -122.414427932689)"
150017709,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,7/21/2014,19:21,BAYVIEW,NONE,3RD ST / MCKINNON AV,-122.3901467,37.73639081,"(37.7363908050669, -122.39014671644)"
150017721,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,7/22/2014,19:20,SOUTHERN,NONE,0 Block of DORE ST,-122.413046,37.77386178,"(37.7738617771611, -122.413045971966)"
150017931,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,7/23/2014,7:30,INGLESIDE,NONE,300 Block of SURREY ST,-122.4369336,37.73585406,"(37.7358540624349, -122.436933566027)"
150017969,NON-CRIMINAL,LOST PROPERTY,Tuesday,7/24/2014,11:00,PARK,NONE,400 Block of PARNASSUS AV,-122.4582673,37.76341586,"(37.7634158564883, -122.458267329165)"
150018127,OTHER OFFENSES,CONSPIRACY,Tuesday,7/25/2014,21:50,TENDERLOIN,NONE,MARKET ST / LARKIN ST,-122.4162938,37.77749368,"(37.777493677735, -122.416293820935)"
140605267,ASSAULT,BATTERY,Monday,7/26/2014,13:15,SOUTHERN,NONE,800 Block of HOWARD ST,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)"
150018296,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,7/27/2014,18:20,CENTRAL,NONE,2300 Block of STOCKTON ST,-122.4105247,37.80744512,"(37.8074451162355, -122.410524742229)"
150018309,WARRANTS,WARRANT ARREST,Tuesday,7/28/2014,23:20,MISSION,"ARREST, BOOKED",MISSION ST / 16TH ST,-122.4196718,37.76505012,"(37.7650501214668, -122.419671780296)"
150090357,PROSTITUTION,HUMAN TRAFFICKING,Thursday,7/29/2014,23:40,SOUTHERN,"ARREST, BOOKED",100 Block of 3RD ST,-122.400916,37.78545749,"(37.7854574902997, -122.400916029025)"
150160790,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,7/30/2014,15:20,SOUTHERN,NONE,900 Block of MISSION ST,-122.4080525,37.78156683,"(37.7815668300024, -122.40805253847)"
150090636,ROBBERY,"ROBBERY, BODILY FORCE",Friday,7/31/2014,0:50,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.4080683,37.78399168,"(37.7839916768161, -122.408068345148)"
150161453,KIDNAPPING,FALSE IMPRISONMENT,Wednesday,8/1/2014,20:00,NORTHERN,JUVENILE BOOKED,0 Block of QUICKSTEP LN,-122.4281385,37.78327672,"(37.7832767200998, -122.428138545877)"
140625588,NON-CRIMINAL,LOST PROPERTY,Monday,8/2/2014,8:00,SOUTHERN,NONE,400 Block of 1ST ST,-122.3925405,37.78583042,"(37.7858304240068, -122.392540509434)"
140628491,ARSON,ARSON,Tuesday,8/3/2014,8:04,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4095043,37.78152627,"(37.781526271747, -122.40950430935)"
146147142,NON-CRIMINAL,LOST PROPERTY,Sunday,8/4/2014,22:46,PARK,NONE,1800 Block of OAK ST,-122.4497839,37.77150821,"(37.7715082064403, -122.449783905432)"
140635098,ASSAULT,BATTERY,Thursday,8/5/2014,2:00,TENDERLOIN,NONE,100 Block of EDDY ST,-122.4101571,37.78429738,"(37.7842973843312, -122.410157073911)"
140621677,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,8/6/2014,15:30,BAYVIEW,NONE,200 Block of MISSOURI ST,-122.3966535,37.76319892,"(37.763198917407, -122.396653544153)"
140646904,ASSAULT,BATTERY,Monday,8/7/2014,11:33,CENTRAL,NONE,0 Block of KEARNY ST,-122.4035355,37.78782448,"(37.7878244847404, -122.403535460378)"
150094525,TRESPASS,TRESPASSING,Saturday,8/8/2014,10:37,CENTRAL,"ARREST, BOOKED",1000 Block of BUSH ST,-122.4145769,37.78947681,"(37.7894768075723, -122.414576897)"
150166475,ROBBERY,"ROBBERY, ARMED WITH A GUN",Monday,8/9/2014,13:30,INGLESIDE,NONE,FRANCE AV / LISBON ST,-122.4359602,37.71889057,"(37.7188905651362, -122.435960195653)"
150018434,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,8/10/2014,17:00,NORTHERN,NONE,MOULTON ST / FILLMORE ST,-122.435962,37.79941688,"(37.7994168832695, -122.435961978473)"
150018456,OTHER OFFENSES,FALSE PERSONATION,Tuesday,8/11/2014,22:48,MISSION,"ARREST, BOOKED",14TH ST / STEVENSON ST,-122.4212134,37.7681977,"(37.7681976977245, -122.42121339889)"
150018616,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,8/12/2014,16:00,SOUTHERN,NONE,6TH ST / MARKET ST,-122.4102935,37.78223059,"(37.7822305870036, -122.41029351969)"
140628651,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,8/13/2014,20:00,BAYVIEW,NONE,1200 Block of SILVER AV,-122.4109632,37.7308321,"(37.730832095589, -122.410963156105)"
150169598,NON-CRIMINAL,LOST PROPERTY,Sunday,8/14/2014,8:00,SOUTHERN,NONE,500 Block of 4TH ST,-122.3972512,37.77898035,"(37.7789803526172, -122.397251222589)"
150169855,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,8/15/2014,8:30,NORTHERN,NONE,0 Block of SANCHEZ ST,-122.4312033,37.76844569,"(37.7684456939511, -122.43120329125)"
140668908,VEHICLE THEFT,STOLEN TRUCK,Monday,8/16/2014,0:01,INGLESIDE,NONE,600 Block of MORSE ST,-122.4451356,37.71132301,"(37.7113230117572, -122.445135646356)"
150100702,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,8/17/2014,9:00,INGLESIDE,NONE,ALEMANY BL / FARRAGUT AV,-122.4519542,37.71205588,"(37.7120558827519, -122.451954177946)"
150173787,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,8/18/2014,13:30,NORTHERN,NONE,1100 Block of FRANCISCO ST,-122.4241235,37.80336134,"(37.8033613356362, -122.42412350881)"
150018832,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Wednesday,8/19/2014,8:50,SOUTHERN,"ARREST, BOOKED",15TH ST / VERMONT ST,-122.4047526,37.7672562,"(37.7672561981064, -122.404752558962)"
150018939,VEHICLE THEFT,STOLEN TRUCK,Monday,8/20/2014,8:00,BAYVIEW,NONE,700 Block of JAMESTOWN AV,-122.3890392,37.71513903,"(37.7151390330171, -122.389039223072)"
150177472,OTHER OFFENSES,FALSE PERSONATION,Monday,8/21/2014,11:00,MISSION,NONE,0 Block of BALMY ST,-122.412457,37.75179636,"(37.7517963632308, -122.412457038391)"
140708087,NON-CRIMINAL,LOST PROPERTY,Friday,8/22/2014,11:30,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835,"(37.7985083480435, -122.409791662293)"
140688990,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,8/23/2014,17:00,MISSION,NONE,2700 Block of HARRISON ST,-122.4119031,37.7534181,"(37.7534181025184, -122.411903135776)"
146176903,NON-CRIMINAL,LOST PROPERTY,Monday,8/24/2014,10:19,CENTRAL,NONE,500 Block of SUTTER ST,-122.4094455,37.78917321,"(37.789173205941, -122.409445484488)"
140735397,ASSAULT,BATTERY,Sunday,8/25/2014,19:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)"
140719454,VEHICLE THEFT,STOLEN TRUCK,Tuesday,8/26/2014,12:00,TARAVAL,NONE,100 Block of BRIGHTON AV,-122.4550537,37.72095977,"(37.7209597725258, -122.455053673215)"
140580982,ASSAULT,BATTERY,Sunday,8/27/2014,8:30,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4090112,37.78113406,"(37.7811340568243, -122.409011206639)"
150019012,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,8/28/2014,20:00,CENTRAL,NONE,CHESTNUT ST / MONTGOMERY ST,-122.4051782,37.80476376,"(37.80476375718, -122.405178220847)"
150019028,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,8/29/2014,10:11,NORTHERN,"ARREST, BOOKED",200 Block of VANNESS AV,-122.4195948,37.77754009,"(37.7775400880886, -122.419594770553)"
146184069,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,8/30/2014,22:00,PARK,NONE,2200 Block of 15TH ST,-122.4343902,37.76584804,"(37.765848037503, -122.43439023403)"
140720934,ASSAULT,BATTERY,Wednesday,8/31/2014,13:38,BAYVIEW,NONE,4500 Block of 3RD ST,-122.3898775,37.73674163,"(37.7367416338184, -122.389877486888)"
150187302,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,9/1/2014,16:37,TARAVAL,"ARREST, BOOKED",45TH AV / TARAVAL ST,-122.5035477,37.741813,"(37.7418129976319, -122.503547747547)"
150019307,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,9/2/2014,9:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,"(37.7725405391593, -122.466204667893)"
150019313,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/3/2014,19:30,SOUTHERN,NONE,STEUART ST / HOWARD ST,-122.3916489,37.79200525,"(37.7920052450737, -122.39164888422)"
150188877,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,9/4/2014,8:02,MISSION,NONE,400 Block of VALENCIA ST,-122.4219351,37.76613439,"(37.7661343875141, -122.421935077177)"
150115585,ARSON,ARSON,Friday,9/5/2014,21:00,CENTRAL,NONE,700 Block of BAY ST,-122.4193593,37.80483844,"(37.8048384367685, -122.419359266314)"
150189079,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Monday,9/6/2014,10:10,MISSION,UNFOUNDED,2000 Block of MISSION ST,-122.4196583,37.76422056,"(37.7642205603745, -122.41965834371)"
146196161,NON-CRIMINAL,LOST PROPERTY,Tuesday,9/7/2014,1:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)"
150019498,MISSING PERSON,FOUND PERSON,Sunday,9/8/2014,18:30,PARK,NONE,1300 Block of HAIGHT ST,-122.4445023,37.77026197,"(37.7702619702403, -122.444502333693)"
150019517,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,9/9/2014,12:00,RICHMOND,"ARREST, BOOKED",11TH AV / GEARY BL,-122.4696287,37.78076803,"(37.7807680286658, -122.469628728266)"
140813147,NON-CRIMINAL,LOST PROPERTY,Friday,9/10/2014,9:00,CENTRAL,NONE,1000 Block of STOCKTON ST,-122.4080994,37.79539916,"(37.7953991562138, -122.40809943667)"
140816975,ASSAULT,BATTERY,Saturday,9/11/2014,21:12,TARAVAL,NONE,100 Block of CRESPI DR,-122.4771291,37.71910067,"(37.7191006702792, -122.477129085936)"
150117575,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,9/12/2014,15:45,NORTHERN,NONE,3600 Block of LYON ST,-122.4482784,37.80427189,"(37.804271887891, -122.44827840533)"
150190587,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,9/13/2014,17:58,INGLESIDE,"ARREST, BOOKED",NIAGARA AV / CAYUGA AV,-122.4447064,37.71799383,"(37.7179938301671, -122.444706432189)"
150019761,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,9/14/2014,10:55,MISSION,NONE,1100 Block of VALENCIA ST,-122.4208177,37.75448782,"(37.7544878225551, -122.420817675346)"
150019818,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,9/15/2014,13:30,RICHMOND,"ARREST, BOOKED",ARGUELLO BL / CALIFORNIA ST,-122.4591816,37.78568057,"(37.7856805680542, -122.45918156141)"
150191193,MISSING PERSON,FOUND PERSON,Sunday,9/16/2014,8:00,INGLESIDE,NONE,0 Block of RUSSIA AV,-122.436724,37.72143576,"(37.721435763041, -122.436724043712)"
140824310,ASSAULT,BATTERY,Monday,9/17/2014,11:30,MISSION,NONE,1700 Block of MISSION ST,-122.4202224,37.76955403,"(37.769554034555, -122.420222385251)"
150020047,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,9/18/2014,14:00,CENTRAL,NONE,0 Block of POST ST,-122.4023466,37.78900334,"(37.7890033382139, -122.402346586116)"
150020053,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,9/19/2014,15:00,CENTRAL,NONE,600 Block of CLAY ST,-122.4039727,37.79450338,"(37.7945033816358, -122.403972700548)"
140840651,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,9/20/2014,13:30,MISSION,NONE,0 Block of BROSNAN ST,-122.4233569,37.76863575,"(37.7686357546846, -122.423356925403)"
140849261,VEHICLE THEFT,STOLEN TRUCK,Tuesday,9/21/2014,9:00,PARK,NONE,100 Block of NOE ST,-122.4332247,37.76626598,"(37.7662659815203, -122.433224696604)"
140856658,ASSAULT,BATTERY,Thursday,9/22/2014,16:15,NORTHERN,NONE,1400 Block of SUTTER ST,-122.424252,37.78728704,"(37.7872870352478, -122.424251976012)"
140854492,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,9/23/2014,16:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305,37.78383444,"(37.7838344374141, -122.412930522059)"
140890850,RUNAWAY,RUNAWAY,Tuesday,9/24/2014,10:30,RICHMOND,NONE,700 Block of 33RD AV,-122.4929031,37.77496296,"(37.7749629647565, -122.492903087989)"
140901861,ASSAULT,BATTERY,Friday,9/25/2014,15:45,NORTHERN,NONE,0 Block of VANNESS AV,-122.4196094,37.77613484,"(37.7761348421429, -122.419609427562)"
140913678,ASSAULT,BATTERY,Monday,9/26/2014,13:15,TENDERLOIN,NONE,0 Block of JONES ST,-122.4120541,37.78161364,"(37.7816136403158, -122.412054141237)"
140905998,ASSAULT,BATTERY,Friday,9/27/2014,9:20,SOUTHERN,NONE,700 Block of MARKET ST,-122.4053594,37.78597748,"(37.7859774761625, -122.405359371753)"
140922635,VEHICLE THEFT,STOLEN TRUCK,Friday,9/28/2014,10:00,NORTHERN,NONE,2000 Block of SUTTER ST,-122.4341214,37.78603305,"(37.7860330497327, -122.434121356001)"
150020285,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Wednesday,9/29/2014,16:15,SOUTHERN,"ARREST, BOOKED",500 Block of MINNA ST,-122.4087707,37.7801357,"(37.7801357011746, -122.40877066526)"
146231052,NON-CRIMINAL,LOST PROPERTY,Monday,9/30/2014,13:25,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)"
140948750,ASSAULT,BATTERY,Sunday,10/1/2014,2:30,TARAVAL,NONE,2300 Block of 19TH AV,-122.4758343,37.74396232,"(37.743962321829, -122.475834301218)"
150020520,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,10/2/2014,23:30,RICHMOND,NONE,3900 Block of CABRILLO ST,-122.5009388,37.77373169,"(37.7737316940629, -122.5009388332)"
